state,age,vaccination,risk,year,value,value_min,value_max
new_case,All,All,All,1950,18091774,18088762,18096243
new_case,All,All,All,1951,166535,166378,169599
new_case,All,All,All,1952,2029823,2025890,2044355
new_case,All,All,All,1953,2302503,2286174,2308591
new_case,All,All,All,1954,1964869,1957784,1978468
new_case,All,All,All,1955,2454242,2429820,2462717
new_case,All,All,All,1956,2106499,2086226,2113991
new_case,All,All,All,1957,2508410,2498379,2532516
new_case,All,All,All,1958,2279696,2260885,2284857
new_case,All,All,All,1959,2493141,2491892,2517595
new_case,All,All,All,1960,2435238,2424888,2447650
new_case,All,All,All,1961,2576039,2563691,2587403
new_case,All,All,All,1962,2594336,2584749,2601894
new_case,All,All,All,1963,2665250,2652790,2671395
new_case,All,All,All,1964,2782689,2777449,2789443
new_case,All,All,All,1965,2775259,2759954,2791832
new_case,All,All,All,1966,2863937,2850607,2881997
new_case,All,All,All,1967,2904014,2875592,2910044
new_case,All,All,All,1968,2988630,2973858,3002387
new_case,All,All,All,1969,2994076,2985855,3032114
new_case,All,All,All,1970,3088122,3065356,3102931
new_case,All,All,All,1971,3160016,3154135,3179774
new_case,All,All,All,1972,3165148,3144427,3185379
new_case,All,All,All,1973,3189245,3157933,3208073
new_case,All,All,All,1974,3208870,3200995,3226824
new_case,All,All,All,1975,3293962,3266942,3327291
new_case,All,All,All,1976,3330234,3309789,3355577
new_case,All,All,All,1977,3412498,3389818,3475947
new_case,All,All,All,1978,3548308,3529644,3569072
new_case,All,All,All,1979,3558451,3532403,3564428
new_case,All,All,All,1980,241582,239488,245671
new_case,All,All,All,1981,31424,31424,31424
new_case,All,All,All,1982,41765,41765,41765
new_case,All,All,All,1983,22215,22215,22215
new_case,All,All,All,1984,11747,11747,11747
new_case,All,All,All,1985,10238,10238,10238
new_case,All,All,All,1986,9783,9783,9783
new_case,All,All,All,1987,5757,5757,5757
new_case,All,All,All,1988,2547,2547,2547
new_case,All,All,All,1989,3819,3819,3819
new_case,All,All,All,1990,7882,7882,7882
new_case,All,All,All,1991,2455,2455,2455
new_case,All,All,All,1992,1486,1486,1486
new_case,All,All,All,1993,1592,1592,1592
new_case,All,All,All,1994,551,551,551
new_case,All,All,All,1995,871,871,871
new_case,All,All,All,1996,331,331,331
new_case,All,All,All,1997,120,120,120
new_case,All,All,All,1998,46,46,46
new_case,All,All,All,1999,34,34,34
new_case,All,All,All,2000,55,55,55
new_case,All,All,All,2001,0,0,0
new_case,All,All,All,2002,61,61,61
new_case,All,All,All,2003,19,19,19
new_case,All,All,All,2004,100,100,100
new_case,All,All,All,2005,11,11,11
new_case,All,All,All,2006,13,13,13
new_case,All,All,All,2007,13,13,13
new_case,All,All,All,2008,5,5,5
new_case,All,All,All,2009,3,3,3
new_case,All,All,All,2010,0,0,0
new_case,All,All,All,2011,5,5,5
new_case,All,All,All,2012,2,2,2
new_case,All,All,All,2013,14,14,14
new_case,All,All,All,2014,5,5,5
new_case,All,All,All,2015,5,5,5
new_case,All,All,All,2016,2,2,2
new_case,All,All,All,2017,4,4,4
new_case,All,All,All,2018,28,28,28
new_case,All,All,All,2019,30,30,30
new_case,All,All,All,2020,13,13,13
new_case,All,All,All,2021,0,0,0
new_case,All,All,All,2022,0,0,0
new_case,All,All,All,2023,50,50,50
S,1,1,1,2023,167045.5,106249,263867
S,2,1,1,2023,269306.5,222946,295777
S,3,1,1,2023,278325.5,262962,282254
S,4,1,1,2023,256329.5,226960,276260
S,5,1,1,2023,241247,219302,263747
S,6,1,1,2023,248962,237113,264058
S,7,1,1,2023,273563,268024,281436
S,8,1,1,2023,307845,305652,310938
S,9,1,1,2023,345566.5,343870,347411
S,10,1,1,2023,384243.5,382591,386730
S,11,1,1,2023,421779,419736,425995
S,12,1,1,2023,458783.5,455632,461797
S,13,1,1,2023,492949,490229,495945
S,14,1,1,2023,527665.5,523287,530034
S,15,1,1,2023,559547.5,555366,561787
S,16,1,1,2023,590507,585960,593925
S,17,1,1,2023,618663.5,615090,623121
S,18,1,1,2023,645478.5,642377,649685
S,19,1,1,2023,669862.5,666948,675699
S,20,1,1,2023,692552.5,687353,696009
S,21,1,1,2023,711974,705891,713764
S,22,1,1,2023,729539.5,724550,731700
S,23,1,1,2023,744984.5,739805,747580
S,24,1,1,2023,758287.5,753515,761090
S,25,1,1,2023,770363,765394,774009
S,26,1,1,2023,781724,776392,785788
S,27,1,1,2023,792732.5,787028,797130
S,28,1,1,2023,802547,797069,806273
S,29,1,1,2023,810717.5,806461,815303
S,30,1,1,2023,818493,815128,823105
S,31,1,1,2023,827374,824268,830000
S,32,1,1,2023,834378,832462,837025
S,33,1,1,2023,840206.5,837508,844749
S,34,1,1,2023,846527.5,843279,850514
S,35,1,1,2023,851106.5,847920,853831
S,36,1,1,2023,853480,851817,856033
S,37,1,1,2023,854737.5,851834,858106
S,38,1,1,2023,854536,851002,857777
S,39,1,1,2023,851625.5,846757,855248
S,40,1,1,2023,847476.5,841906,851765
S,41,1,1,2023,841015,835261,846662
S,42,1,1,2023,833261.5,825888,840550
S,43,1,1,2023,823436.5,815446,832647
S,44,1,1,2023,810862,802721,817852
S,45,1,1,2023,798828.5,788994,805934
S,46,1,1,2023,783770,773441,792543
S,47,1,1,2023,767705.5,757560,777648
S,48,1,1,2023,752277,740474,761746
S,49,1,1,2023,735597.5,723897,746029
