state,age,vaccination,risk,year,value,value_min,value_max,status
S,1,1,1,2023,3054,2596,3562,Susceptible
S,2,1,1,2023,7056,6807,7200,Susceptible
S,3,1,1,2023,12087,11600,12486,Susceptible
S,4,1,1,2023,17970.5,17387,18570,Susceptible
S,5,1,1,2023,24679,24025,25198,Susceptible
S,6,1,1,2023,31853.5,30808,32155,Susceptible
S,7,1,1,2023,38637,37590,38945,Susceptible
S,8,1,1,2023,45137,43894,45974,Susceptible
S,9,1,1,2023,51075,50066,52478,Susceptible
S,10,1,1,2023,56558.5,55002,57640,Susceptible
S,11,1,1,2023,61767.5,60241,62750,Susceptible
S,12,1,1,2023,66196,64767,67674,Susceptible
S,13,1,1,2023,70269,68919,72102,Susceptible
S,14,1,1,2023,74016.5,72443,76200,Susceptible
S,15,1,1,2023,77127,75378,79350,Susceptible
S,16,1,1,2023,80150.5,78622,82299,Susceptible
S,17,1,1,2023,82782.5,81405,84689,Susceptible
S,18,1,1,2023,84901,82911,86874,Susceptible
S,19,1,1,2023,86419,84523,88610,Susceptible
S,20,1,1,2023,88404.5,86514,90461,Susceptible
S,21,1,1,2023,89610.5,88243,91617,Susceptible
S,22,1,1,2023,90751,88654,92829,Susceptible
S,23,1,1,2023,91495,89312,93410,Susceptible
S,24,1,1,2023,91648.5,89424,93658,Susceptible
S,25,1,1,2023,91989,89622,93478,Susceptible
S,26,1,1,2023,91489.5,89617,93090,Susceptible
S,27,1,1,2023,91049.5,88994,92328,Susceptible
S,28,1,1,2023,90582.5,87640,91597,Susceptible
S,29,1,1,2023,89406,86730,90861,Susceptible
S,30,1,1,2023,88204,85261,90017,Susceptible
S,31,1,1,2023,86960.5,83947,89659,Susceptible
S,32,1,1,2023,85307,82253,88687,Susceptible
S,33,1,1,2023,83345.5,80503,86299,Susceptible
S,34,1,1,2023,81514,78345,83583,Susceptible
S,35,1,1,2023,79206,76583,82196,Susceptible
S,36,1,1,2023,76757.5,74362,79944,Susceptible
S,37,1,1,2023,74546,72057,78430,Susceptible
S,38,1,1,2023,72401.5,70021,75139,Susceptible
S,39,1,1,2023,70229,67551,72933,Susceptible
S,40,1,1,2023,67652.5,65177,70490,Susceptible
S,41,1,1,2023,65134.5,62993,68090,Susceptible
S,42,1,1,2023,62606.5,60423,65781,Susceptible
S,43,1,1,2023,60089,57950,63139,Susceptible
S,44,1,1,2023,57555.5,55588,60960,Susceptible
S,45,1,1,2023,55066,53365,58353,Susceptible
